"","A.t1_rep2","A.t2_rep2","A.t3_rep2","A.t4_rep2","A.t5_rep2","A.t6_rep2","B.t1_rep2","B.t2_rep2","B.t3_rep2","B.t4_rep2","B.t5_rep2","B.t6_rep2"
"YGR229C",11015,12905,10485,11635,10800,10990,7560,8375,9025,9650,7465,8080
"YGR230W",1950,2330,2010,2035,2105,2125,1630,1515,1465,1510,1405,1475
"YGR231C",23320,27060,22585,25080,26490,25100,19940,19630,20390,23435,19485,20815
"YGR232W",14540,17960,15805,17705,18690,16785,10995,11110,11380,12140,10575,11780
"YGR233C",4870,4930,4720,4745,4810,4170,7810,7915,7470,8815,8135,6020
"YGR234W",4080,4570,4235,4050,4445,4095,42505,40465,39885,45540,39600,39010
"YGR235C",11410,12905,11945,13765,13490,12880,8785,8165,9275,10200,7885,8905
"YGR236C",665,620,800,720,660,525,710,1235,925,1310,1055,825
"YGR237C",12770,12740,12105,12065,12480,11150,10715,10735,10475,11985,10440,10185
"YGR238C",3015,3085,2620,3040,2865,2675,2355,2620,2670,3215,2455,2370
"YGR239C",3665,4420,3790,4200,4835,4620,2545,2515,2590,2595,2350,2640
"YGR240C",140990,141640,122110,122880,117260,109265,131295,126535,116580,127665,116840,99275
"YGR240C-A",350,330,420,410,375,485,375,395,345,310,285,255
"YGR241C",14025,13630,13625,13510,13330,12145,10080,10290,10460,11995,9625,10435
"YGR242W",335,330,505,370,465,375,330,320,270,400,400,360
"YGR243W",13435,14120,14200,14370,15410,13360,10865,14280,12910,13835,11225,10325
"YGR244C",46410,50700,43975,45420,48110,45850,39355,34190,40695,45075,33915,40545
"YGR245C",3120,3135,3005,2995,2675,2775,3130,3425,2690,3285,2295,2410
"YGR246C",7910,7625,7245,7700,6980,6760,4055,4425,4015,4980,3680,3825
"YGR247W",4770,5400,5130,5310,5260,5015,5590,5700,5485,6235,5020,5220
"YGR248W",8485,9035,9670,9025,9095,8840,16845,17345,18345,20575,16345,17120
"YGR249W",4970,4740,4935,4105,4490,4040,5100,5830,4970,5425,5630,4510
"YGR250C",16700,15045,16080,14815,13670,12800,13790,14710,12930,14925,12815,12065
"YGR251W",1170,1300,1060,1115,1295,1260,685,1005,600,805,775,775
"YGR252W",8330,8945,7960,8760,8205,7650,6320,6045,5760,6105,5865,6120
"YGR253C",28290,31135,28100,30755,31400,29990,21460,21905,22560,24710,19115,21495
"YGR254W",961455,1037490,884945,928660,957495,926315,1221845,1223105,1178960,1386990,1274470,1134390
"YGR255C",16685,19130,16140,17690,18400,16420,15110,15100,16440,17315,15300,15200
"tT(UGU)G2",-55,0,65,30,-45,45,50,0,80,40,35,5
"YGR256W",3640,3460,3490,3770,3880,3960,3370,3145,3015,3845,3060,3060
"YGR257C",8545,10155,8830,9030,9130,8980,8475,8660,8715,10090,8280,8135
"YGR258C",7130,7050,6460,6425,6390,6215,5075,5300,4990,5635,4700,3985
"YGR259C",25,-55,5,70,35,-40,50,35,10,105,65,55
"YGR260W",41585,45745,39495,40980,41375,40790,50510,50020,49640,51685,48600,42645
"YGR261C",10435,11635,10350,10860,10180,9580,8335,7955,7960,9345,7535,7715
"YGR262C",6935,7825,8045,7510,7965,7675,7030,7195,7310,8015,6835,6645
"YGR263C",4850,5320,4965,5550,4905,4750,3685,3635,3775,3795,3535,3345
"YGR264C",20685,22335,18665,20575,19390,18790,24365,22190,21660,24040,19510,19560
"YGR265W",120,275,195,170,135,175,120,155,105,110,140,95
"YGR266W",14350,16300,13015,14790,14420,14140,8950,7930,8730,9620,7790,9005
"YGR267C",21025,23875,22500,24120,22785,22900,19965,20020,20105,22610,18195,19460
"YGR268C",13325,13505,13775,14160,14695,12965,10300,10515,9605,11660,11495,9755
"YGR269W",430,290,485,405,330,470,215,340,245,305,310,280
"YGR270W",13030,12730,11705,12125,11410,10745,10100,10520,9915,11125,9085,7890
"YGR270C-A",65,0,15,15,-55,0,5,75,25,25,25,0
"YGR271W",6365,6840,5785,6050,5555,5740,4225,4495,4225,4850,4245,3665
"YGR271C-A",530,635,665,640,530,530,365,575,505,505,380,410
"YGR273C",65,90,110,85,175,85,55,65,75,90,45,65
"YGR274C",7230,7370,6575,6820,7395,6405,3800,4065,4120,4830,3890,4065
"YGR275W",3325,4185,3265,4015,4360,3970,3065,3430,3350,3600,2535,3095
"YGR276C",6385,7345,6945,6755,7600,6835,5090,4920,5295,5630,4620,4940
"YGR277C",4780,6030,5055,6095,5615,5695,4660,4790,4830,5050,3840,4870
"YGR278W",2655,2980,3020,3140,2830,2590,2150,2130,1955,2135,1520,2100
"YGR279C",40180,39935,34065,35805,34875,32265,58965,53030,52160,54420,50670,44520
"YGR280C",1750,2160,1935,2010,1750,1790,2310,2495,2080,2195,1425,2155
"YGR281W",8615,8650,7625,8105,7800,7720,12730,12115,12650,14125,12510,11180
"YGR282C",299875,354645,293925,315930,337695,324800,278150,281195,292135,322455,287410,266490
"YGR283C",5285,6750,5540,6655,6675,5880,5290,6235,5130,6725,5625,5370
"YGR284C",39330,47080,39595,44780,44400,44755,33060,31875,34820,36875,34960,32015
"YGR285C",73150,80180,72370,72860,73480,71825,67555,62520,61445,65305,63265,57700
"YGR286C",8390,9375,8070,8615,8755,9040,8025,7425,8175,8665,7260,7610
"YGR287C",5435,4995,4950,5420,5250,4575,3550,3695,3315,4095,3555,3340
"YGR288W",6520,6200,5985,5965,6155,5525,4895,5045,4550,5290,4875,4245
"YGR289C",9880,10110,9645,9785,9755,8625,9850,11165,9595,12330,10395,8790
"YGR290W",425,515,320,445,440,375,395,320,300,485,475,370
"YGR291C",100,200,80,105,190,50,85,60,50,115,30,125
"YGR292W",4325,4325,3920,4270,3970,3730,4515,4470,4820,5785,4445,4600
"YGR293C",135,100,75,110,120,90,40,90,55,75,30,100
"YGR294W",165,100,105,100,135,40,5,55,50,70,105,75
"YGR295C",26800,30465,27090,28780,27335,27895,29135,29890,29495,33200,30060,28430
"YGR296W",7000,7510,6130,6030,5990,5845,4890,5465,4880,5750,5125,4630
"YGR296C-A",15,25,10,30,35,40,25,10,60,10,50,-5
"YGR296C-B",-15,25,20,30,-20,30,65,-15,10,-10,35,35
"YLL067C",8275,8550,6935,7510,6955,7075,5995,6310,5975,6870,5945,5470
"YLL067W-A",40,25,45,55,20,60,-25,-10,15,20,10,40
"YLL066W-B",-5,25,45,10,40,45,10,30,10,60,10,50
"YLL066C",8975,9285,7305,8155,7920,7160,6695,6540,6330,6755,6010,5695
"YLL066W-A",-25,10,25,25,35,5,5,0,20,30,15,15
"YLL065W",0,40,25,45,55,20,35,-25,-10,15,20,10
"YLL064C",375,350,385,440,350,370,340,400,330,415,355,305
"YLL063C",2555,2835,2790,2605,2585,2485,2030,1755,1915,2135,1675,1950
"YLL062C",2820,3170,2655,3210,3355,3190,3230,3030,3060,3500,2810,3825
"YLL061W",15910,17635,13855,15795,16575,16480,10695,9505,11150,12485,10705,11170
"YLL060C",7235,7435,7175,7160,7850,7780,2020,2400,2240,2605,1790,2305
"YLL059C",1185,930,975,1105,1105,1000,635,575,460,710,495,535
"YLL058W",11320,11735,11115,11190,11230,10240,9080,9140,8630,9695,9620,8195
"YLL057C",4100,4165,3965,4315,4700,4250,2880,2960,2730,3285,2980,2645
"YLL056C",2005,2060,1825,1550,1715,1850,1260,1475,1045,1435,1150,1125
"YLL055W",4540,5820,4715,5030,5120,4875,5255,5560,5780,6800,5840,5080
"YLL054C",3135,3250,3315,2940,2960,2890,2875,2420,2505,2915,2460,2410
"YLL053C",200,175,240,215,225,250,955,1105,795,1225,920,890
"YLL052C",195,170,200,220,155,175,1070,1015,880,1260,1065,990
"YLL051C",15430,15165,14320,14370,15765,14240,8740,8595,8600,9855,9205,8460
"YLL050C",75300,93710,81565,87775,90660,93505,71930,71330,75710,83920,65145,76000
"YLL049W",3325,3705,3205,3375,3365,3510,3960,3475,3640,4770,3545,3805
"YLL048C",13150,13135,11435,12250,11885,11265,15065,14310,14825,15215,14715,11745
"YLL047W",-5,30,50,70,15,-30,40,25,10,60,65,30
"YLL046C",70,40,15,40,45,-10,75,10,75,135,45,15
"YLL045C",66010,74185,66420,71910,66585,70005,77125,77940,77085,83635,65565,66680
"YLL044W",45,0,40,25,40,20,35,45,15,-15,35,35
"YLL043W",26270,29255,24815,26865,27250,25020,15135,15535,15995,17295,14860,14685
"YLL042C",355,375,425,370,475,465,420,435,580,595,465,355
"YLL041C",28390,32375,27880,31480,31790,32005,38655,35945,41035,46075,35410,41800
"YLL040C",12640,12400,12050,11095,12150,10740,10495,11180,10085,11945,10410,9380
"YLL039C",63865,65555,61380,63535,62490,59525,89590,79455,91015,101580,77165,88125
"YLL038C",4315,4125,4360,4035,4120,3415,3090,2630,3060,3170,3185,2675
"YLL037W",50,15,15,30,-15,-5,25,50,65,30,0,30
"YLL036C",4770,5340,5055,4905,5665,4930,4185,4245,4155,4845,3975,4105
"YLL035W",2500,2550,2075,2550,2415,2240,1355,1365,1205,1385,1360,1310
"YLL034C",1595,1570,1455,1565,1490,1600,725,785,720,815,755,750
"YLL033W",1060,1285,810,1035,780,985,760,840,665,915,835,715
"YLL032C",3075,3165,2735,3150,2730,2820,2805,2460,2095,2830,2315,2460
"YLL031C",12645,14475,12610,13260,12990,12100,10165,10050,11330,11265,10685,8740
"YLL030C",45,60,5,45,50,45,20,40,40,-10,55,10
"YLL029W",23925,23725,21980,21685,22890,20020,17875,18490,18425,21255,18015,16715
"YLL028W",4695,5325,4480,4790,5165,4245,2660,2375,2725,3120,2775,2900
"YLL027W",12030,13280,11625,13405,13380,12720,6095,5765,6760,7410,5710,6880
"YLL026W",53400,50685,53430,46545,46435,42205,134125,133490,123020,161835,119265,111985
"tP(UGG)L",55,20,70,40,15,10,70,30,45,30,40,55
"YLL025W",930,760,880,950,805,980,605,460,565,625,555,585
"YLL024C",134125,141915,127825,128115,126885,119610,232395,223330,216750,270155,212400,208180
"YLL023C",33855,38290,34270,36210,36950,34890,30015,28220,27285,32145,31530,29510
"YLL022C",8565,8415,8105,8255,8630,8005,5120,5040,4650,5305,4605,4280
"YLL021W",6665,6990,5260,6285,6170,5280,3385,3750,3050,3670,2550,3110
"YLL020C",50,5,60,25,50,40,10,15,50,65,25,50
"YLL019C",4615,4320,4085,4060,3630,3015,6185,5580,4985,5505,5130,3730
"YLL019W-A",75,10,30,20,70,40,0,50,50,30,45,20
"YLL018C-A",4755,5000,5160,4730,5105,4800,3630,4305,4025,4185,4500,3885
"YLL018C",82060,83325,77840,79470,80015,72530,71230,67725,64930,73675,68240,62430
"YLL017W",910,830,780,790,700,715,650,705,770,645,450,570
"YLL016W",8830,9570,8615,8505,9555,8185,6250,6435,6515,7705,6600,6335
"YLL015W",17095,17410,15430,15165,15570,14300,15930,15170,14195,16860,14615,12230
"YLL014W",7190,8505,7445,8875,8975,9140,7510,8085,8345,8875,7265,7665
"YLL013C",2810,2445,2380,2295,2060,1955,1995,1885,1730,2200,1715,1340
"YLL012W",2755,3375,2675,2685,3055,3255,1560,1425,1515,1900,1655,1800
"YLL011W",1385,1580,1405,1400,1495,1800,1070,845,1025,1110,665,935
"YLL010C",8970,9430,9020,9230,8675,7985,6380,5970,5925,6935,6490,6010
"YLL009C",2825,3175,3330,3580,3850,3525,3540,3645,3595,4440,3045,4410
"YLL008W",2710,2570,2750,2500,2180,2480,2010,2295,1900,1980,1600,1690
"YLL007C",2585,2765,2455,2825,2735,2175,2195,2230,2175,2695,1980,2000
"YLL006W-A",50,5,15,55,55,20,25,35,30,30,10,30
"YLL006W",8155,9380,7780,8090,8545,7795,6875,6715,6310,8410,6480,6380
"YLL005C",3120,3440,2745,2990,3055,3210,3100,3340,3160,3685,3640,2830
"YLL004W",1735,2095,1670,1665,2035,1815,1185,1030,1315,1280,950,1390
"YLL003W",4590,4420,4330,4730,4185,4215,2420,2580,2240,2735,2375,2090
"YLL002W",3255,3345,3000,3500,3270,2920,2465,2315,2080,2470,1875,2025
"YLL001W",13285,14440,13015,13335,13565,13700,12145,10330,11415,13320,10540,11985
"YLR001C",10880,11295,9705,10845,10375,9810,8295,7665,8110,9275,7540,6885
"YLR002C",2580,2815,2495,2390,2595,2425,1825,1905,1705,2035,1810,1700
"YLR003C",1380,1730,1650,1415,1410,1595,1525,1670,1515,1890,1235,1330
"YLR004C",2690,2800,2510,2545,2525,2735,1450,1765,1530,1840,1460,1240
"YLR005W",9530,11110,9910,10470,10480,10340,6225,6270,6865,7370,6270,6575
"YLR006C",11670,12255,11820,11535,11630,10295,9780,8865,9100,9570,8390,8775
"YLR007W",4755,5685,5205,5675,5715,5660,2995,3570,3660,4110,3375,3150
"YLR008C",4430,5435,4615,4855,5600,5295,5260,5085,5205,5920,4735,4765
"YLR009W",3385,3545,3520,3510,3575,3850,3685,3730,3580,3780,3170,3175
"YLR010C",1135,1080,880,1230,1180,1050,690,675,875,855,810,730
"tS(AGA)L",0,10,45,5,0,40,45,15,35,45,60,45
"YLR011W",3155,3585,3235,3615,3705,3400,1885,1885,1750,2535,1750,2040
"YLR012C",355,150,190,160,195,205,100,60,80,60,70,30
"YLR013W",50,50,95,90,50,50,35,-45,50,75,80,20
"YLR014C",1015,1200,1040,1115,965,790,905,615,630,850,650,680
"YLR015W",2495,2950,2620,2670,2555,2185,1745,1680,1800,2125,1380,1665
"YLR016C",3800,4280,3900,3795,4050,3760,2980,3400,2890,3520,3185,3115
"YLR017W",8270,8965,8525,8760,8085,8010,8160,8305,7355,8505,8445,7075
"YLR018C",6060,7995,6475,7425,6850,6860,4320,4225,4420,4870,3830,4660
"YLR019W",16235,17690,14680,15995,15640,15850,12985,12005,12285,13300,11460,11550
"YLR020C",7705,9235,7425,8430,8265,8050,5385,5200,5360,6070,5270,4690
"YLR021W",3225,3395,3335,3555,3470,3175,2500,2620,2700,3265,2160,2475
"YLR022C",2730,3450,3195,3290,3180,3220,2470,2315,2405,2755,2080,2375
"YLR023C",15915,17460,13840,15530,15435,15140,13845,12735,13805,14410,13305,12135
"YLR024C",5630,5355,4940,5295,4740,4485,3855,4050,3725,4295,3675,2990
"YLR025W",10790,11770,10910,12010,11800,11400,7720,7560,7915,10240,6310,8345
"YLR026C",5815,6620,5620,6220,6095,6230,4445,4280,4615,4960,3545,4535
"YLR027C",90695,103400,83760,94185,93940,90235,61660,59550,60900,65730,62270,56010
"snR30",5200,6410,5895,6340,7475,6010,3405,3050,4430,4095,3005,3510
"YLR028C",53180,57250,50425,49490,51530,49130,56485,52825,56490,61395,55655,51875
"YLR029C",157160,168385,160290,164640,153150,155500,190100,185475,178485,202355,163330,166930
"YLR030W",2215,2220,2220,2075,2055,1820,1610,1695,1605,1760,1495,1220
"YLR031W",1450,1615,1280,1650,1510,1235,1135,1115,1090,1145,1165,930
"YLR032W",3445,3460,2810,3270,2745,2875,2215,1750,2020,2310,1880,1845
"YLR033W",6380,6955,6575,6750,6400,5930,4280,4210,4630,5755,3835,4370
"YLR034C",16235,19110,15210,16075,16850,16495,17350,16900,18140,19985,16515,16840
"YLR035C",4735,5165,4895,4885,4955,4665,2925,3405,3230,3645,3145,3500
"tA(UGC)L",25,80,5,5,5,20,60,60,60,35,55,50
"YLR035C-A",3200,3510,2775,2715,2765,2725,10600,10485,9715,11220,9955,9060
"YLR036C",4265,5180,4290,4545,4815,5120,3550,3260,3810,4050,3315,3680
"YLR037C",1135,1285,970,1165,1180,1170,1040,880,890,975,1035,975
"YLR038C",8030,9560,8820,9165,9785,9115,7655,8030,9340,9640,6650,8545
"YLR039C",6705,6375,6240,6640,6040,5845,4535,4275,4025,4630,3945,4045
"YLR040C",1875,2170,2165,2015,1980,1785,3345,3790,3340,3675,3215,3215
"YLR041W",245,230,210,315,255,250,245,245,270,320,290,225
"YLR042C",1385,1515,1385,1655,1215,1255,1605,1550,1760,1575,1415,1690
"YLR043C",36995,44560,37850,45550,43260,47125,37375,36880,39660,43515,36255,39675
"YLR044C",1105325,1156235,1001605,1082255,1015310,997060,1258750,1167590,1109020,1233715,1170795,1057205
"YLR045C",6305,6615,5685,6005,5810,5545,4255,4520,4120,5040,4040,4215
"YLR046C",2640,2895,2410,2310,2480,2180,2470,2450,2385,2405,2425,1970
"YLR047C",5570,5555,5075,4830,4735,4245,4605,4500,4490,4595,4290,3985
"YLR048W",156290,180670,153540,173775,166305,169565,199360,193875,191080,210655,201615,185400
"YLR049C",6350,6240,6510,6295,6630,5560,3390,2970,3230,3890,2775,3200
"YLR050C",10895,13295,11795,12480,12670,13090,6450,6385,7610,7530,7360,7200
"YLR051C",2205,2290,2435,2180,2185,2335,1270,1275,1515,1585,1165,1325
"YLR052W",4570,4860,4595,5110,4895,5125,4070,4075,3820,4645,3535,4005
"YLR053C",360,355,355,340,300,275,380,280,335,380,235,305
"YLR054C",2870,2865,3030,2565,3035,2715,1610,1845,1510,1865,1150,1655
"YLR055C",8845,9585,8570,8520,9140,8245,4765,5320,4950,5215,4900,4675
"YLR056W",34360,37890,34975,34605,34915,32340,39755,40745,39185,42600,41745,33505
"YLR057W",4610,5690,4115,4710,4550,4480,2510,2680,2440,2955,2035,2375
"YLR058C",32525,41940,29725,36190,34870,39430,52035,32215,53990,48035,37315,58955
"YLR059C",10785,12445,11400,11880,10940,11250,8905,8215,8305,9255,8495,7920
"YLR060W",38240,38750,34610,34770,34430,32805,38035,34010,33270,37435,31990,31850
"YLR061W",115,200,235,170,195,120,60,40,100,85,110,70
"YLR062C",15,70,120,95,50,80,75,40,95,30,85,55
"YLR063W",580,730,495,775,670,600,340,350,240,325,330,235
"YLR064W",13595,15335,13575,14085,15235,14285,12730,12605,13485,13985,13280,12425
"YLR065C",10000,11610,10055,11785,10975,11905,9695,9430,8985,10850,9015,9240
"YLR066W",12330,14270,11950,13080,13770,13470,10940,10420,11075,12615,9320,10560
"YLR067C",2045,2435,2120,2390,2260,2335,1690,1730,1720,1960,1440,1635
"YLR068W",370,380,475,395,475,425,275,470,325,355,200,380
"YLR069C",11105,12585,10415,11825,11650,11435,10805,10675,12065,12780,11090,10640
"YLR070C",4125,4545,4325,4320,4725,4195,2790,3370,3360,3470,3220,3080
"YLR071C",8865,9090,8365,8360,8415,7815,5690,5460,4995,5770,5240,4585
"YLR072W",10240,10620,10350,9505,10520,9080,6480,7030,6760,7555,6915,6245
"YLR073C",280,560,300,510,315,405,520,450,385,430,525,345
"YLR074C",5710,6460,7250,6715,6180,6160,4985,6585,5075,5805,4725,5050
"YLR075W",105905,119475,111310,117395,117415,115105,121315,115735,111315,132325,120530,116790
"YLR076C",75,40,60,-5,65,30,40,105,95,70,75,70
"YLR077W",7860,8200,7860,7675,7530,7285,5680,5330,5530,6555,5845,5040
"YLR078C",7180,7435,7970,7820,7775,8310,5640,5665,5225,5960,4775,5755
"YLR079W",14270,13490,13945,13845,13960,12310,7960,8735,8000,9750,8035,7455
"YLR080W",5865,6355,6105,5915,6445,5685,4310,4370,4415,4810,3575,4200
"YLR081W",1975,2595,1850,2200,2250,2190,2605,2580,2410,2805,2560,2230
"YLR082C",2715,2820,2550,3010,2690,2210,1850,2085,2455,2295,1950,2025
"YLR083C",18000,21275,16940,17980,17455,17170,20035,19490,19880,21095,20030,15750
"YLR084C",6470,7610,5845,6120,6395,5805,4810,3955,4690,5265,4030,4340
"YLR085C",7945,8900,7865,7540,8535,8190,5875,5475,5965,6715,5695,6125
"YLR086W",4735,4580,3750,4080,4020,3455,2625,2705,2530,2960,2385,2700
"YLR087C",4035,3810,3860,3115,3435,3305,3300,3800,3420,3720,3455,3090
"YLR088W",9585,10955,9540,10065,9755,9860,8520,8355,8190,9765,8200,8340
"YLR089C",24475,26065,22005,23920,22740,23350,56485,47670,53300,56300,49910,52545
"YLR090W",6120,6970,6435,6315,6325,5705,7305,7410,7930,8820,8005,7280
"YLR091W",5215,5455,5390,5440,5965,5595,3270,3795,3670,3650,3705,3210
"YLR092W",8090,9025,7490,8360,7990,8170,6035,6050,5575,6510,5955,5175
"YLR093C",15695,18550,17455,18430,19175,18790,14620,14275,15505,17215,12245,15340
"YLR094C",6215,6335,6665,6240,6160,6230,3500,3720,3760,4310,3415,3655
"YLR095C",9630,10535,8745,9630,9470,9555,5725,5500,6040,6705,4890,5520
"YLR096W",7135,6745,6160,6560,6285,5755,4865,4105,4665,5310,4275,4015
"YLR097C",4630,5060,4625,4625,4990,4830,3950,3555,4205,4875,3265,3765
"YLR098C",4935,5810,5630,5495,5500,5170,3040,3380,2965,3685,3160,3300
"YLR099C",6375,6865,6515,6365,6355,5295,4590,5260,4505,4795,4425,4450
"YLR099W-A",4650,6145,5320,5465,5100,5615,2515,2875,2785,3245,2475,2790
"YLR100W",17700,20550,18300,18910,20910,18230,14430,13635,15065,16315,15240,14155
"YLR101C",55,-15,60,65,55,55,10,40,55,75,80,50
"YLR102C",3255,3190,3335,2955,3205,2930,2150,2460,2310,2770,2165,2550
"YLR103C",1840,2105,1750,1940,2195,1810,740,845,835,925,830,945
"YLR104W",4975,5690,5050,5305,5550,5690,3835,4305,4260,4490,3920,4080
"YLR105C",4600,5305,4530,4285,5425,5145,3160,3565,3225,3660,2730,3010
"snR79",220,375,345,315,305,375,220,360,245,285,290,265
"YLR106C",9305,7950,7550,6790,7300,6795,6775,7110,6555,7035,5840,5340
"YLR107W",3915,4055,4050,4145,4140,4090,3270,3500,3575,4170,2740,3370
"snR6",10,25,35,-25,35,40,10,0,25,35,45,65
"YLR108C",12690,11520,13250,12455,13260,11665,2025,2110,2375,2595,2440,2250
"YLR109W",259595,313865,259285,295820,301590,310720,174380,172110,158190,197945,172825,189470
"YLR110C",853840,917970,909500,908780,923225,895095,930115,951855,885055,951810,963355,815695
"YLR111W",2300,2005,2235,2280,2025,2150,250,275,165,275,240,255
"YLR112W",3635,3815,4090,3740,4220,3345,980,1180,1090,1270,1385,1225
"YLR113W",40980,45530,41155,40995,40465,40140,40485,38910,39120,44150,37530,37375
"tR(ACG)L",25,75,40,50,45,45,50,30,-15,-10,95,15
"YLR114C",11310,12415,9340,10405,11110,10190,6410,6375,6275,6940,6070,5860
"YLR115W",6120,6385,6130,6005,5825,5365,4530,4465,3885,4710,3965,3985
"YLR116W",5625,6385,6170,5935,6130,6275,4275,4035,3940,4505,4255,3875
"YLR117C",6190,6155,6260,6285,6065,5810,3920,3735,3740,4980,3705,3970
"YLR118C",11070,12450,11290,12190,12225,12520,10475,10900,10490,12085,10035,10295
"YLR119W",1985,1960,2095,2185,2330,1865,1515,1810,1950,1845,1255,1550
"YLR120C",22455,21560,21235,19570,18585,16260,42040,44420,39265,40185,39895,27345
"YLR120W-A",215,170,250,230,315,280,150,190,150,130,95,175
"YLR121C",22080,22930,21565,22445,22755,21580,13580,14025,11555,13960,14135,11265
"YLR122C",325,305,340,320,345,275,235,210,235,280,230,155
"YLR123C",340,410,390,360,450,440,200,305,230,295,165,220
"YLR124W",840,920,1075,700,1035,935,610,685,585,915,695,665
"YLR125W",1360,1035,1020,1275,1400,1115,835,840,765,850,815,595
"YLR126C",3260,3320,3610,3245,3580,3865,2330,2605,2740,3025,1940,2330
"YLR127C",6235,6380,6105,5750,6415,5890,4195,4610,4270,5400,3865,3980
"YLR128W",3095,3270,3100,3085,3120,3140,2420,2470,2590,2740,2310,2715
"YLR129W",3395,3625,3175,3450,3635,3255,2170,1840,1815,2010,1945,1500
"YLR130C",21565,23800,21755,22565,21890,22310,26190,25380,25900,28340,25870,23210
"YLR131C",4665,4645,4270,4345,4130,4335,3655,3175,3670,3910,3615,3450
"YLR132C",5285,6100,5645,5945,6030,5815,3135,2795,3285,3605,2580,3400
"YLR133W",13115,14475,12120,12665,12840,12335,8670,8000,8675,9125,8335,8070
"YLR134W",2710,2705,2355,2870,2020,2250,2375,1740,2115,2510,2340,2130
"YLR135W",3470,3900,3430,3625,3560,3290,2215,2165,2190,2605,2030,2135
"YLR136C",1790,2025,2175,2040,2115,1605,2175,2255,1850,2225,2045,2075
"YLR137W",5335,6125,5615,5400,5325,5675,3215,3335,3645,3385,3360,3425
"YLR138W",22610,22645,20245,20095,20150,18560,18180,18145,17950,19790,18455,14670
"YLR139C",3405,3495,3095,3405,3295,3490,2500,2185,2005,2135,2320,2155
"YLR140W",120,175,110,140,130,150,80,115,105,140,85,90
"YLR141W",3955,3985,3810,4345,3895,3815,1860,1940,1800,1950,1895,2010
"YLR142W",2750,2625,2890,2820,3375,2755,5360,5565,5740,6495,6045,5355
"tD(GUC)L1",45,45,45,35,25,15,55,85,0,55,5,5
"YLR143W",4610,4985,4430,5115,4590,4505,2305,2470,2455,2980,2165,2450
"YLR144C",10035,9420,9470,9720,8800,8345,7880,6845,7165,8510,7020,6950
"YLR145W",1005,1145,1085,1050,1010,1235,760,730,705,1095,650,580
"YLR146C",5685,6520,5660,6235,6920,5990,4765,4790,5115,5215,4580,4610
"YLR146W-A",2030,2150,1910,2195,2230,2330,1295,1360,1440,1465,1080,1225
"YLR147C",2465,2530,2365,2845,2425,2590,1825,1835,2100,2165,1650,1890
"YLR148W",4915,5370,5105,5310,4985,4825,3405,3795,3805,4035,3110,3190
"YLR149C",19155,18380,19515,17290,18570,15860,19665,19140,19795,23260,18750,18175
