"","A.t1_rep3","A.t2_rep3","A.t3_rep3","A.t4_rep3","A.t5_rep3","A.t6_rep3","B.t1_rep3","B.t2_rep3","B.t3_rep3","B.t4_rep3","B.t5_rep3","B.t6_rep3"
"YDR061W",13140,13960,12530,12030,13360,12080,2,9900,10350,11940,9150,9660
"YDR062W",41180,46540,39080,39100,40070,39680,3,47070,48980,51710,43160,41970
"YDR063W",18000,20160,19390,20440,21730,20150,3,17780,18720,21870,15560,17660
"YDR064W",221570,268360,232060,268750,250220,281130,2,325640,330710,348310,327700,320560
"YDR065W",5140,5900,5480,4820,5320,4260,2,3730,3270,3500,3080,2560
"YDR066C",2910,3240,2920,3050,3050,3190,2,2570,2410,2820,2370,2690
"YDR067C",7460,8160,8450,7810,8690,9090,2,6620,7440,7840,6120,7750
"YDR068W",12580,13250,11520,13360,12550,11650,1,8430,8350,9570,5680,8590
"YDR069C",11750,10390,10670,9790,10120,9400,1,8740,8690,10230,8980,7800
"YDR070C",3520,3290,3510,3520,3550,4210,2,20370,22030,23910,17600,18100
"YDR071C",35610,38050,37070,39310,39010,38650,2,32470,35630,41270,28150,35610
"YDR072C",41260,44300,40700,40160,40010,39370,2,42470,43470,48280,40640,37290
"YDR073W",11660,14460,12590,13790,14050,13390,3,13420,12380,14040,10370,11440
"YDR074W",130840,119370,125770,115160,114710,96120,1,268800,255790,286680,257820,218870
"YDR075W",4340,4600,4350,4240,4390,4490,1,1840,1970,2250,1490,2450
"YDR076W",9030,10520,9700,9630,9660,9610,2,4730,5340,5630,5410,5010
"YDR077W",269220,280920,260840,267300,282790,264210,3,1537950,1475430,1684440,1609040,1482100
"YDR078C",3470,4660,3410,4350,4220,3840,2,2080,2440,2360,1530,2190
"YDR079W",6120,7370,7080,7400,7300,8300,2,5790,5780,6460,5160,6150
"YDR079C-A",3140,3500,3210,4170,3500,4100,2,3180,3120,3610,2820,2660
"YDR080W",9620,8660,8690,8390,8940,7460,2,6580,6540,6970,6240,5120
"YDR081C",12670,13670,11910,13570,12060,12020,3,6850,6510,7990,6250,7280
"YDR082W",4550,5270,5380,5520,5300,5220,2,3230,3040,4050,2840,3530
"YDR083W",2160,3070,2140,3110,2980,2380,1,2500,2160,3110,1820,2200
"YDR084C",29790,36090,31780,31250,35300,33470,1,25980,27480,28740,26710,24990
"YDR085C",19450,18010,19250,18660,18510,16000,2,37490,35320,39940,33740,32660
"YDR086C",39240,46780,41290,46800,47960,46960,2,34150,37220,41320,30550,35620
"YDR087C",8430,9220,9570,8790,8710,8640,3,7590,6930,7460,6640,6570
"YDR088C",6350,6660,6430,6500,6070,6180,2,3330,3710,3670,2680,3200
"tR(ACG)D",90,120,160,120,160,120,1,200,200,250,350,220
"YDR089W",4890,5600,4860,5630,5120,5020,2,7420,10220,10750,8880,10190
"YDR090C",18150,20390,18400,17820,19670,18880,2,13690,13760,16140,14910,13350
"YDR091C",20490,22420,17380,19910,19350,20950,2,16740,17920,18630,17700,16940
"YDR092W",27550,32420,30140,31530,31300,33080,2,19910,20260,21630,19790,20050
"YDR093W",26260,26630,23230,22830,22410,21880,2,16880,16140,17440,17730,13200
"YDR094W",70,70,70,70,70,70,2,60,70,70,70,70
"YDR095C",410,350,290,490,330,220,2,160,140,120,160,140
"YDR096W",35240,32420,32320,30140,30740,28250,2,31220,27830,31600,27870,22050
"YDR097C",7490,7360,5630,6370,5490,5110,2,3880,4320,4630,3550,3830
"YDR098C",30310,36410,31620,35560,33250,35800,3,21510,22290,24730,21690,22170
"tQ(UUG)D2",70,70,70,70,70,80,1,70,70,60,70,80
"YDR098C-B",11320,11600,10220,10310,10270,9240,1,36310,33450,39890,34730,31060
"YDR098C-A",70,70,70,70,70,70,2,70,70,70,70,60
"YDR099W",126960,142840,122980,135620,134910,135190,3,120450,126100,140300,104930,122490
"YDR100W",42090,50370,42560,44960,50560,48680,3,40570,44730,50280,41530,39220
"YDR101C",5640,7320,6120,6600,7130,7020,2,4940,4700,5530,4470,3570
"YDR102C",600,640,540,650,770,610,2,370,300,440,330,470
"YDR103W",14590,14190,13320,12870,13580,11630,1,11160,11050,12510,10360,10410
"YDR104C",7660,7470,7120,6370,6130,6680,2,3680,3270,4020,3360,3560
"YDR105C",26920,31390,26480,29220,28080,29990,2,28850,31300,32630,31980,26560
"YDR106W",1520,1530,1110,1440,1190,1450,2,1050,1050,1570,1060,1090
"tI(AAU)D",70,70,60,70,80,70,2,60,70,80,70,60
"YDR107C",17560,17170,15660,16120,15240,14380,2,13430,13860,14000,14240,12350
"YDR108W",8820,8600,7860,8980,9040,8030,2,6170,6210,7170,5380,6500
"YDR109C",8550,10000,8160,8310,9220,8070,2,5350,6270,6640,6080,5000
"YDR110W",3780,4350,3600,4480,3820,3970,2,2710,3080,3030,1870,2530
"YDR111C",33970,34660,30200,33710,32090,31350,1,9720,10110,11120,9860,8290
"YDR112W",2590,3040,2700,2480,3060,2560,1,550,820,750,680,480
"YDR113C",6060,6780,5650,6790,7270,6380,1,4560,4320,4550,3640,4000
"YDR114C",140,130,140,110,80,90,2,90,160,160,120,150
"YDR115W",7270,8600,8760,8330,8130,8940,2,9080,9970,10140,7390,9500
"YDR116C",13200,16700,13560,14600,14630,14440,2,14740,16340,17410,14580,15470
"YDR117C",11740,12710,12180,12380,11320,11150,1,8730,9960,10130,7630,9620
"YDR118W",6430,7270,6530,7090,6580,6080,2,3640,4170,4930,4190,4620
"YDR118W-A",90,100,80,80,100,90,2,100,120,100,70,110
"YDR119W",12580,14530,13830,15120,13850,13440,2,13830,15030,15600,14890,12630
"YDR119W-A",1990,1570,1470,1920,2230,1540,2,27200,31000,33350,26690,27910
"YDR120C",5470,6650,5500,5550,6470,5150,2,5600,4320,5790,5320,4390
"YDR121W",4830,5120,5140,5270,5030,4990,2,4190,3780,3920,4040,3960
"YDR122W",37120,37130,32280,32760,33180,30590,2,28670,28440,33910,26950,27650
"YDR123C",7320,7450,6530,7240,7340,6580,1,1940,1710,2050,1490,1840
"YDR124W",4970,5920,5160,4680,4980,4560,3,4850,4740,4850,4900,3930
"YDR125C",6550,6310,6880,6520,7130,6000,3,4920,4980,5930,5130,4480
"YDR126W",6000,7440,5700,7360,6850,6850,3,4570,4310,5530,4350,5220
"YDR127W",41240,42930,37100,36880,36310,34430,3,39570,42210,46180,40470,35020
"YDR128W",20850,21020,18860,20260,20280,19440,2,12710,11470,13900,12610,11180
"YDR129C",148240,158130,140210,144500,141610,134220,2,140570,144250,161820,138660,134010
"YDR130C",5070,5680,5210,5610,5640,5310,1,3680,3970,4670,2890,3770
"YDR131C",7370,7670,8130,7680,7710,6990,2,5860,5520,6580,5150,5250
"YDR132C",12170,14040,13160,13260,13010,13060,3,5740,5790,7130,5630,5220
"YDR133C",6940,8080,7110,7310,9190,8720,1,19770,22280,20660,21170,18730
"YDR134C",52700,64080,57430,54080,64670,61000,3,145400,147330,149990,145230,130240
"YDR135C",40450,42220,33010,36410,35410,34510,2,34450,35180,38540,32460,28600
"YDR136C",250,290,290,260,260,350,3,240,210,210,240,280
"YDR137W",12020,12500,11090,12400,10700,10720,2,8590,8530,9370,7490,7790
"YDR138W",10320,11340,10550,11170,10150,9590,2,6140,6150,7460,6000,7390
"YDR139C",10270,11810,11710,12990,13770,13300,2,10730,11280,12910,8920,10880
"YDR140W",9240,10260,9920,10420,9810,9850,1,7190,7190,7430,5640,7680
"YDR141C",23040,22280,20350,21020,19490,19440,2,17940,15640,17450,16620,14790
"YDR142C",12850,14150,13420,13390,14360,12320,2,10510,10310,11900,9900,9930
"YDR143C",15100,16530,14130,14870,15410,14560,1,12730,12560,15250,12990,13230
"YDR144C",12210,14710,11110,13860,12480,12320,2,8460,8290,9310,8560,7410
"YDR145W",20370,20200,20220,19580,19740,19190,3,13460,14190,16670,11650,11800
"YDR146C",8130,10140,7050,8090,7930,8080,3,7490,8060,8600,6450,8520
"YDR147W",7610,7500,6650,6790,7430,7130,3,3720,3660,4140,2730,3880
"YDR148C",54230,62490,51430,54600,57740,54690,2,60340,67710,70210,62250,65770
"YDR149C",80,100,90,70,100,90,2,70,70,90,80,70
"YDR150W",16900,16880,16420,15230,14840,15200,2,12540,12230,13750,11660,10580
"YDR151C",13420,16710,15820,14730,15870,13720,3,12640,11880,13450,9880,10880
"YDR152W",15870,17640,14790,16010,17930,15310,2,11420,11130,12830,9370,10710
"YDR153C",13060,13470,12730,13700,13440,11620,2,8870,8920,9620,7040,9490
"YDR154C",1970,2590,2480,2190,2310,2480,2,3730,3660,4070,3390,3090
"YDR155C",335580,399350,344760,374150,401800,403010,2,484710,504010,543350,541270,481080
"YDR156W",7550,9990,8030,8920,8670,8590,2,4790,4170,5540,5600,4540
"YDR157W",90,120,160,170,110,140,2,210,120,150,160,150
"YDR158W",193100,223350,184810,204890,206520,198350,2,152200,154910,176460,145720,147770
"YDR159W",10340,9290,9970,9610,8950,8400,2,6870,6700,8570,6310,7180
"YDR160W",12580,14400,11980,13250,12340,12030,1,13570,13720,15210,13070,11410
"YDR161W",10510,12640,12360,11390,11350,11590,2,11510,10210,12260,10390,9070
"YDR162C",8640,9580,8960,8730,8460,8140,2,6030,5790,6500,4420,6100
"YDR163W",5310,5360,4830,4730,5840,5190,3,3660,4060,4750,3400,3820
"YDR164C",19680,22010,18040,18160,18890,18500,2,13870,14480,17040,13510,14210
"YDR165W",8610,9160,8450,8810,8200,8220,2,8830,8050,8870,8120,6690
"YDR166C",12560,13520,12300,12880,12090,11760,3,9070,9520,11160,8560,8420
"YDR167W",9030,10160,10570,11150,10440,10550,2,8220,8550,9190,7580,8690
"YDR168W",31940,34960,32910,33620,33020,30230,2,27110,26010,30080,23790,26500
"YDR169C",22740,21920,21980,21380,22370,20350,3,15440,15480,16960,14690,15120
"YDR169C-A",820,730,1030,770,710,560,3,550,640,600,590,760
"YDR170C",27620,24570,24350,24870,23470,23320,2,21200,19910,23790,21060,17520
"tQ(UUG)D3",60,70,70,70,70,80,1,90,70,70,70,90
"YDR170W-A",12840,12770,13070,13410,14500,13060,2,8970,8280,10190,8060,7900
"YDR171W",65260,60740,69320,60270,65400,56250,2,135550,127090,155020,132370,115800
"YDR172W",50140,51790,43510,48690,48290,44140,1,36070,40190,43430,33120,35800
"YDR173C",4140,4630,4760,5230,5240,4780,2,3690,4090,4010,3510,4010
"YDR174W",54360,63700,57020,62090,59240,59650,2,56880,58550,63230,55490,57440
"YDR175C",14720,15680,14740,15400,15840,14320,2,12940,14390,15580,13290,14630
"YDR176W",14750,15370,15460,14460,13880,12960,2,8940,8330,10330,6900,9100
"YDR177W",14990,18570,18200,19910,18300,18570,2,16200,17490,19350,12480,17260
"YDR178W",98520,109220,95750,98370,106680,102240,2,106260,120860,129850,112820,108710
"YDR179C",600,940,950,1130,880,950,2,720,700,870,460,800
"YDR179W-A",2850,3030,2640,3230,3250,3680,2,1860,1950,2310,1570,2070
"YDR180W",4490,5360,4120,4250,4720,3860,2,2450,2540,2460,2260,2360
"YDR181C",7270,7740,7410,7550,8590,7210,3,5130,5620,6160,4180,5230
"YDR182W",30810,36430,30270,32470,33610,31150,2,24950,29650,29700,26620,27040
"YDR182W-A",680,720,710,620,840,510,2,630,600,510,350,520
"YDR183W",3720,3960,3730,4220,3640,3800,3,3090,2510,3490,2470,2860
"YDR183C-A",190,190,160,170,220,240,1,130,170,150,140,150
"YDR184C",2360,2220,2170,2460,2720,2350,3,1500,950,1390,1050,1100
"YDR185C",4080,4620,4570,4910,4550,4560,2,5270,5200,5320,4070,5420
"YDR186C",28610,30330,25510,27840,26930,24650,2,18100,19170,20980,16840,16810
"YDR187C",250,190,290,350,230,280,2,410,260,440,560,400
"YDR188W",57540,63550,54060,55190,53380,50870,3,45790,44290,49050,42050,40770
"YDR189W",22670,24520,20160,22080,21390,20810,3,17460,18150,20140,17100,15910
"YDR190C",25740,29500,26060,27880,29150,25300,2,22910,24100,26250,20940,22020
"YDR191W",3890,4530,4090,4450,4650,4350,2,1980,2070,2260,1630,2430
"YDR192C",5910,7190,6330,6700,6490,6240,3,3990,4410,4220,4060,4290
"YDR193W",90,90,90,80,70,80,3,70,130,80,130,100
"YDR194C",17170,18400,15300,17800,16420,14820,3,15840,19270,20230,14690,16710
"YDR194W-A",90,80,90,80,120,100,2,70,70,110,70,70
"YDR195W",6850,7110,7110,7820,7960,7440,2,5400,5550,7220,4760,5500
"YDR196C",13790,14190,15060,15600,15680,15510,1,14210,14220,16150,12040,13960
"YDR197W",6590,7470,7010,7160,7650,6880,2,6020,6650,8060,5960,6250
"YDR198C",6380,6780,6570,6360,6920,5910,2,4320,4380,4850,3910,3720
"YDR199W",100,90,90,100,120,110,2,130,80,80,80,70
"YDR200C",9210,9120,8300,8820,9250,8380,2,5690,5490,6460,5280,5750
"YDR201W",5140,5470,5100,5650,5110,5690,3,3180,3510,4100,3140,3690
"YDR202C",8830,8800,7730,7320,8080,7260,2,7810,7950,9180,6740,7470
"YDR203W",90,100,120,160,100,150,1,130,110,70,120,110
"YDR204W",23670,27910,27060,25750,28360,25540,2,21330,24640,26810,23860,22750
"YDR205W",19130,20090,18190,18930,18660,17930,2,13770,14880,16080,14040,13630
"YDR206W",17950,19110,16480,18750,17080,16570,2,14800,14330,16020,13710,13870
"YDR207C",9750,9140,9160,9020,8490,8540,2,6160,5430,5500,4580,5020
"YDR208W",23080,21560,20520,20370,20720,18980,2,15860,14670,18020,14700,14190
"YDR209C",2880,3810,2890,3430,2990,3440,2,3420,3800,4120,2680,3600
"YDR210W",70,70,70,70,70,70,2,60,70,70,60,70
"YDR210W-B",8680,7880,7300,7780,7420,6740,2,12270,10300,13730,10770,10200
"YDR210W-A",70,70,70,70,80,80,1,70,70,70,70,70
"YDR210C-D",13030,12120,10720,11200,11110,10120,2,41270,34270,42430,36730,33180
"YDR210C-C",70,70,70,70,70,70,2,60,60,70,70,60
"tI(UAU)D",100,70,70,70,70,90,2,60,100,70,70,80
"YDR211W",19400,18810,18090,20600,18260,17650,2,11230,12010,13790,10830,12720
"YDR212W",45690,51730,45650,47790,46810,45260,1,38100,37830,43320,39940,35720
"YDR213W",5690,6110,6110,5480,5510,5360,2,4100,4030,4250,3410,2850
"YDR214W",37060,40760,38290,39050,41080,38740,2,42270,39460,46190,39460,37250
"YDR215C",640,650,380,720,560,630,2,340,580,310,440,260
"YDR216W",80790,77580,70950,66010,72030,65200,2,44930,41890,48260,41920,35360
"YDR217C",7700,6290,5910,6330,5710,5560,2,3580,3570,3700,3250,2860
"YDR218C",1910,2000,1850,1630,2060,1520,2,870,880,1070,780,1050
"YDR219C",9160,9370,8350,9090,8160,7980,2,6230,7300,8690,6120,6380
"YDR220C",880,850,760,880,740,690,2,550,430,640,670,650
"YDR221W",17010,17520,15870,16970,18110,15480,2,14320,14880,14350,13790,11460
"YDR222W",6000,7030,7250,7570,7090,6830,3,5670,4670,6220,4150,3450
"YDR223W",5900,6230,6170,5740,6350,5390,2,5220,4970,4820,3970,4380
"YDR224C",111720,138060,118910,133780,135800,134840,2,130190,124470,136150,104400,119460
"YDR225W",77170,87490,82030,92310,86220,89600,2,121570,118910,135970,112860,116370
"YDR226W",105260,132560,104950,116020,114830,111050,2,114150,121910,129500,107840,106940
"YDR227W",8750,8710,8000,9430,7010,7200,2,4390,4360,5040,4010,4190
"YDR228C",10760,11770,9530,10870,9990,9850,2,6640,7050,7500,6240,7750
"YDR229W",13330,13540,12700,13200,12990,12620,2,11190,11220,13010,10120,10690
"YDR230W",250,310,280,280,380,230,2,290,370,470,280,400
"YDR231C",10410,10180,10190,11340,10520,11530,2,10380,10450,11320,10770,10330
"YDR232W",21530,19780,18030,18780,17030,15830,2,16680,15870,17230,15670,15660
"YDR233C",163690,175840,157740,174750,167950,169820,2,147800,137940,154670,148120,135380
"YDR234W",22250,24420,20720,22430,21120,20310,3,15520,15140,16030,16010,12270
"YDR235W",11750,12240,12360,12520,11190,10910,2,8940,9980,11530,8690,9700
"YDR236C",15230,19850,16860,17780,18440,18880,2,14500,14550,17940,14960,13660
"YDR237W",12720,14510,14390,15120,14020,14490,1,12010,13160,14070,11520,13320
"YDR238C",55700,56080,48110,50680,46640,45930,2,41260,43130,48110,38660,39370
"YDR239C",6400,7650,6220,7240,6540,6840,2,4510,4150,5480,4530,4100
"YDR240C",4030,4910,4670,4360,4760,4290,2,3010,2890,3070,2770,2820
"YDR241W",1400,1770,1780,2440,2020,2040,2,1250,1450,2190,1420,1850
"tY(GUA)D",70,80,70,70,70,100,2,120,140,70,80,70
"YDR242W",7720,8230,7700,8680,8520,7780,1,5650,5720,6460,5030,5150
"YDR243C",4970,5810,5300,5900,5190,4920,2,3750,3800,4200,3880,3260
"YDR244W",14380,14460,14390,15550,15000,14630,2,11390,11480,13180,10690,11930
"YDR245W",25870,30160,25850,28260,27770,27530,3,21780,21980,25490,20320,22080
"YDR246W",18840,21280,20920,21990,21790,20640,2,15950,15060,18120,14660,14330
"YDR246W-A",1580,1900,1660,1450,1770,1560,2,1660,1680,1750,1200,1540
"YDR247W",9590,9640,8840,8740,8700,7170,1,17540,14400,16880,15400,10950
"YDR248C",6900,7500,6960,7340,7820,6540,3,7140,7020,7930,5160,7270
"YDR249C",5490,6050,6080,5480,5170,5230,3,4470,4170,4210,4290,4100
"YDR250C",1340,1290,1380,1490,1540,1330,2,1200,940,1050,1360,1180
"YDR251W",59970,61520,58450,58600,58270,49010,2,56600,55180,64510,55580,48520
"YDR252W",2300,3120,3070,3220,3470,3380,1,2950,2990,3090,2380,2870
"YDR253C",3360,4770,3850,4350,3860,3800,2,2940,2930,3890,2740,3000
"YDR254W",6590,7650,7270,7160,6530,6450,2,6010,6640,6880,6460,6120
"YDR255C",11910,11060,12120,10850,10790,10090,2,10340,10390,11500,10680,8740
"YDR256C",8980,10000,8800,9320,8830,8560,2,10980,10980,12520,10250,10960
"YDR257C",10890,13190,11600,12330,12730,12380,3,8680,9080,10390,8380,10230
"YDR258C",21690,21050,23450,20090,19270,18770,3,46900,45770,58360,46480,40180
"YDR259C",5360,5290,5760,5310,5020,4590,2,2270,1900,2260,1540,1800
"YDR260C",10860,12790,11220,11320,11350,11860,2,6330,5070,6520,4630,5820
"YDR261C",24600,28930,24700,27680,26160,24190,1,23890,25160,29080,25220,23770
"tS(AGA)D2",60,80,80,70,70,70,2,170,70,160,130,90
"YDR261W-A",70,70,60,70,60,70,1,70,70,70,70,70
"YDR261W-B",7760,7020,7010,6560,7130,6510,1,10610,8460,10470,8500,8400
"YDR261C-D",13270,13570,11760,12340,11430,11550,2,57970,49450,60380,52340,45630
"YDR261C-C",70,60,80,70,70,70,1,70,70,70,70,70
"tG(GCC)D2",180,210,260,170,170,170,3,800,660,1010,750,710
"YDR262W",21440,22790,21860,22480,24260,22980,2,22400,23420,26630,24610,23010
"YDR263C",1600,1560,1570,1590,1280,1320,3,1470,1370,1750,1440,1390
"YDR264C",63750,68350,58930,62260,63110,58080,2,46930,49150,55090,48280,46220
"YDR265W",9700,11160,11620,10930,11570,10820,3,8110,8770,9370,8180,7460
"YDR266C",14230,15200,13460,13230,13440,12230,2,10150,10200,11830,9060,9800
"YDR267C",16190,17110,16950,17600,16860,14640,2,12830,12790,14590,12420,11290
"YDR268W",6300,7880,6920,7140,6610,6330,2,5430,5970,6600,5450,5640
"YDR269C",70,70,70,70,70,70,2,70,70,70,70,70
"YDR270W",7790,7310,6320,6950,7190,6100,1,5720,5820,5980,4990,4900
"YDR271C",80,90,70,70,70,70,2,70,70,70,70,70
"YDR272W",25000,29130,26870,27700,28280,27480,2,22090,24010,26830,17950,23290
"YDR273W",2530,2410,2580,3080,2640,3070,2,1080,1460,1430,1470,1250
"YDR274C",1740,1640,1740,1920,1770,1670,2,2200,2290,3120,1790,2290
"YDR275W",2940,3900,3600,4320,4360,4170,1,3250,3120,3240,2800,2810
"YDR276C",219900,254700,215940,239250,246160,255250,2,251310,257890,275050,235770,219230
"YDR277C",18260,19800,19020,19130,17910,16440,1,39250,37820,44560,36910,33350
"YDR278C",70,120,100,100,110,100,2,70,110,100,90,110
"tE(CUC)D",70,70,80,80,70,70,2,60,70,70,70,70
"YDR279W",8040,8850,8820,9360,8130,9380,2,5810,5290,6370,5420,5270
"YDR280W",14580,16920,15380,16300,15340,15550,2,12430,13620,13990,11720,11540
"YDR281C",270,290,260,140,340,370,2,950,1090,1240,1100,910
"YDR282C",5060,5950,5690,5110,6040,4760,2,5370,4750,6480,4760,4100
"YDR283C",9840,9470,8550,9400,8180,8540,1,6620,6350,7380,5270,5940
"YDR284C",34620,42430,34880,39020,36790,41010,2,31720,34950,37690,31260,31930
"YDR285W",3460,3350,3730,3480,2980,2600,2,3280,3060,3660,2720,2970
"YDR286C",3690,3700,3760,3820,3730,3890,2,3370,3260,4580,3040,3320
"YDR287W",16960,18030,16980,16680,18740,17010,2,14820,13140,16740,14170,14140
"YDR288W",5720,6710,5650,7170,6840,7040,1,4790,5120,7110,4610,5820
"YDR289C",6800,5580,5970,6220,5510,5800,2,4450,4390,4860,3480,5260
"YDR290W",70,90,70,110,70,100,2,80,80,100,60,80
"YDR291W",8650,8650,7920,7280,8330,7510,1,6270,6200,7350,6230,6050
"YDR292C",31170,33830,32590,32020,32910,29780,2,25450,24280,27510,21910,24610
"YDR293C",110310,108770,98450,94460,93330,86170,2,101020,94520,108160,98610,82800
"YDR294C",49170,51980,47960,47170,47180,45900,1,40090,39780,44950,40450,35100
"YDR295C",6750,6020,5600,6210,5060,6280,2,5300,5220,5510,4120,4310
"YDR296W",15500,17730,16050,17310,16430,17910,2,14780,13620,15650,11620,13470
"YDR297W",60350,68070,59300,61490,62620,60220,2,64320,64660,65720,63360,54620
"YDR298C",68100,78490,67630,73130,70010,73000,2,65330,73320,81050,62900,68610
"YDR299W",1510,2430,1890,1710,1920,1740,2,780,570,720,660,870
"YDR300C",17730,20690,17850,19090,18750,17660,1,13500,12380,15720,12660,12770
"YDR301W",13980,13680,13780,12120,11550,11790,2,9410,8800,10700,9470,7860
"YDR302W",11510,15120,11720,14640,15160,14730,3,9600,12530,12690,10350,11310
"YDR303C",15500,17790,15180,15470,15330,13390,3,12820,11560,13230,10970,11120
"YDR304C",86460,103900,90770,95390,96390,101990,2,82840,89000,98090,78960,82540
"YDR305C",5110,6100,5720,6430,6030,5720,2,4190,5510,5380,3680,4790
"YDR306C",19590,21150,20010,21790,22910,20600,3,16940,16270,19170,15050,16130
"tV(CAC)D",70,110,80,80,90,80,2,70,80,90,70,70
"YDR307W",18060,18870,16210,17650,16850,16960,1,13980,13780,15540,15030,14290
"YDR308C",5920,6000,6110,7280,7260,6490,2,6150,5670,6440,5170,6240
"YDR309C",29250,34670,26840,31950,32160,30410,2,8700,10090,11310,9530,10180
"YDR310C",18060,19070,15400,17840,16490,16090,2,13710,13630,15600,12860,13050
"YDR311W",11960,11190,11310,10990,10990,9880,1,6710,8210,8900,6140,7460
"YDR312W",3380,4120,3580,3550,3590,3950,3,1910,2090,2340,1730,1790
"YDR313C",6200,6690,6020,6190,6500,5900,1,4710,4710,5620,4610,4520
"YDR314C",3420,3540,3390,3620,3000,2310,3,4000,3180,3970,2860,2750
"YDR315C",4550,5730,5410,5550,5130,5380,2,3660,3650,3620,2810,3550
"YDR316W",6990,6660,6720,7220,7850,6120,3,4900,5020,6240,3810,4540
"tF(GAA)D",80,90,80,80,80,80,2,120,140,160,70,90
"YDR316W-A",70,70,70,70,70,70,2,80,70,70,70,60
"YDR316W-B",9430,9210,8570,7910,7960,7520,2,35930,30400,37730,32250,28850
"YDR317W",4940,6510,5460,6150,6130,5930,2,4700,4680,4860,4280,4680
"YDR318W",5710,6450,5760,7080,7080,6530,1,4480,4780,5870,3740,4300
"YDR319C",16980,19810,17410,19390,18800,18990,1,13740,15300,17680,15450,14810
"YDR320C",17110,15800,15430,16010,14570,14610,2,11360,10860,11990,11410,10690
"YDR320C-A",5470,6760,6780,6610,6630,6270,2,4790,5640,5430,4050,5130
"YDR320W-B",180,150,220,140,170,130,2,180,140,200,170,170
"YDR321W",35830,40930,36030,37560,35480,36830,2,38700,38350,41580,41170,34680
