"","A.t1_rep4","A.t2_rep4","A.t3_rep4","A.t4_rep4","A.t5_rep4","A.t6_rep4","B.t1_rep4","B.t2_rep4","B.t3_rep4","B.t4_rep4","B.t5_rep4","B.t6_rep4"
"YHL011C",56600,62980,57860,61540,64620,59000,55600,51240,51100,56020,52120,46340
"YHL010C",17440,17520,18100,16000,16120,15500,15520,14760,16800,17620,14260,14140
"YHL009C",22220,23120,22980,23060,23320,21100,13760,14420,14120,16980,13000,14760
"tV(AAC)H",200,220,200,200,200,200,200,180,200,200,200,200
"YHL009W-B",3100,2760,3320,2760,2960,2680,2840,2980,3040,3120,2700,2120
"YHL009W-A",200,200,200,200,180,220,200,200,180,200,200,220
"YHL008C",26540,27580,29340,27020,28400,25600,28160,29540,28120,31180,27600,27200
"YHL007C",49540,49180,42560,44040,44480,43660,26620,25480,25800,29540,27360,24440
"YHL006W-A",1620,2100,2060,1840,1600,1880,1080,920,1160,940,940,1000
"YHL006C",7440,9040,7820,8480,8560,8780,5120,5440,5800,6100,5320,5980
"YHL005C",400,320,420,420,540,480,360,380,400,300,420,400
"YHL004W",36160,38500,37220,39520,39860,37620,33160,29840,33140,36020,30460,32860
"YHL003C",75880,89620,73760,86980,78520,77480,88360,78220,89580,95080,83800,84880
"YHL002C-A",180,240,260,200,220,220,200,240,200,240,200,200
"YHL002W",31220,33700,30900,32040,32860,30520,26380,26760,26880,27760,22100,26820
"YHL001W",127200,162920,133500,159560,155860,161160,183760,189120,182000,204500,179860,183840
"YHR001W",34640,38600,33200,38080,36000,33260,30440,29340,33840,39140,29100,30780
"YHR001W-A",26880,36840,28900,34720,37220,36860,38720,39100,43040,45140,35600,45900
"YHR002W",16240,18680,16980,17740,16220,14540,11880,12260,14960,16160,12560,14000
"YHR003C",22320,24620,23460,24080,25260,20780,18980,19140,18340,21020,19100,17300
"YHR004C",41440,45880,40520,45220,43860,40560,30640,30920,30700,35640,28720,28220
"YHR005C",17500,18300,16960,17940,19060,17320,26800,23920,27000,29980,20700,26520
"YHR005C-A",47260,56540,48060,57060,56200,58680,57020,51160,56720,62260,46680,58060
"tT(AGU)H",200,220,220,200,200,240,200,200,200,220,200,200
"YHR006W",61440,60780,61620,62500,62980,55660,30080,29760,31360,33780,29680,31800
"YHR007C",149400,187680,141000,158840,158160,157840,151860,138560,147380,156440,131380,133020
"YHR007C-A",3220,4380,3360,3580,3700,3720,1840,1660,1820,2280,1600,1920
"YHR008C",256420,296680,245200,258680,268300,264140,238360,244580,259960,277180,230420,251820
"YHR009C",81980,83780,76900,79020,76700,72460,75160,68960,69480,84680,69800,71120
"YHR010W",270720,328280,295260,335160,312500,330640,380520,384500,395720,446100,348820,389740
"YHR011W",11580,12260,12340,12660,12340,11440,8360,8580,9660,10040,9220,9280
"YHR012W",39200,42680,38320,41660,42260,42960,27360,29000,29420,36380,27360,28960
"YHR013C",40380,43000,41960,44120,42200,42760,35040,34820,34020,36540,31420,34460
"YHR014W",3820,4700,4580,4880,4960,4400,2440,2620,2720,3000,2240,2940
"tS(AGA)H",180,220,200,220,200,320,300,180,240,240,240,200
"tQ(UUG)H",200,220,200,220,260,280,340,280,240,320,280,240
"YHR015W",1740,1820,1680,1640,1400,1260,1520,1400,1600,1760,940,1540
"YHR016C",87500,89720,85560,84000,87140,80520,84060,83100,87020,99240,87240,82560
"YHR017W",38560,47200,47180,44340,46760,43880,39100,38260,38260,43540,37420,37140
"YHR018C",220360,251860,211620,234080,238040,222020,191700,167820,182920,207760,180820,174440
"YHR019C",323060,342900,297900,318800,308740,292160,331180,299020,296180,323840,328060,265540
"YHR020W",152320,154340,135620,139560,136100,124800,153180,148000,140440,157180,140820,116400
"tA(AGC)H",240,180,180,220,200,200,240,220,220,180,280,200
"YHR021C",418740,501420,447660,485700,484580,505880,605920,657700,642680,684360,639220,569580
"YHR021W-A",460,420,620,400,340,500,560,640,640,960,500,520
"YHR022C",1820,2460,2480,2060,2440,2420,2500,2780,1880,2900,2380,1820
"YHR022C-A",540,700,800,780,760,720,900,560,980,900,600,460
"YHR023W",11960,12200,10080,10680,10360,10900,7560,6780,7320,8340,5780,7100
"YHR024C",66780,76920,64420,68180,70980,66980,59800,58080,60740,67460,58740,59460
"YHR025W",167240,189720,161180,171180,175480,182780,174180,150140,148480,170620,174400,164140
"YHR026W",204540,234200,204780,206520,210000,202040,219460,221500,225240,229040,234580,186900
"YHR027C",164420,171400,143540,147700,147400,138700,148700,136600,139740,153040,135540,133600
"YHR028C",127420,128080,113540,123900,120920,117220,106380,101360,105940,120020,101600,94640
"YHR028W-A",360,320,260,240,300,420,360,260,300,240,220,280
"YHR029C",36700,42340,38600,41260,44180,41440,29040,23840,24640,30440,24440,25500
"YHR030C",85260,90020,87920,91780,86820,83400,106200,105160,99140,115580,91340,97420
"YHR031C",10440,11000,11300,10600,11100,10400,9200,8260,8380,8520,7980,7640
"YHR032W",35480,38580,36440,35440,36340,33460,26300,26980,26460,27740,28100,21000
"YHR032W-A",1620,1400,1940,1220,1120,1320,860,1420,1260,1280,960,940
"YHR032C-A",340,320,320,260,420,260,280,280,260,280,280,320
"YHR033W",3400,2460,2820,2380,2040,1960,7000,5360,7220,6380,5460,8100
"YHR034C",14980,16200,15560,17460,16520,16300,9400,8820,10500,10420,9960,10780
"YHR035W",6240,7040,6720,6660,6900,5360,4740,4880,5040,6120,4900,5240
"YHR036W",10500,10740,9400,11820,11140,9920,7320,6980,6600,7160,6300,5780
"YHR037W",69600,69120,57340,63200,61500,62320,74200,66400,76380,81500,68220,71880
"YHR038W",10060,10960,9940,9700,9980,10020,9000,8940,10380,12520,7440,9580
"YHR039C",96340,109980,90800,97860,102020,95580,94620,83240,92020,98980,90580,85020
"YHR039C-A",81660,92680,87340,90500,90380,96840,75460,80100,79680,91200,61080,79560
"YHR040W",9520,10360,10600,8540,10380,9820,6380,6620,5660,6180,6100,4880
"YHR041C",25100,28580,25380,26680,24500,24720,20000,22960,19700,22720,20160,18940
"YHR042W",147520,145700,129600,137840,129560,127180,103440,98040,92180,98080,100440,88700
"YHR043C",52620,62320,54620,61140,59740,60760,63140,62440,68280,76900,53820,75880
"YHR044C",11500,12280,10540,13100,12940,11520,8480,8680,8880,8940,7740,8580
"YHR045W",48680,58780,45120,48040,52820,52020,29380,27400,29900,33620,29440,26480
"YHR046C",14520,16940,16180,17280,17460,15000,8560,10060,9900,12000,9780,10060
"YHR047C",51700,54580,45700,50580,49300,47160,60120,53920,57820,66460,60460,60180
"YHR048W",18080,20780,18720,19780,18080,18260,15340,15040,17100,16960,14340,13120
"YHR049W",38180,46380,42320,42640,43340,41400,57680,56180,58040,62860,53120,54300
"YHR049C-A",5060,5440,4600,4840,5560,4720,4900,4140,4820,4820,4280,3640
"YHR050W",98660,109440,93540,98760,99560,90720,80560,81100,80060,86300,79640,73880
"YHR050W-A",8120,9080,7820,9220,10680,8540,7900,7020,7400,10800,7760,9380
"YHR051W",53120,57020,50760,57820,56000,56140,69440,62760,72180,80640,58300,74280
"YHR052W",10140,14880,10480,11800,11240,11000,11360,10380,11100,12220,8440,8840
"RUF5-1",6240,6960,6460,7420,7200,7200,7900,8220,7620,9720,6520,7780
"YHR052W-A",200,200,220,200,220,220,180,180,200,200,200,180
"YHR053C",200,180,200,180,220,200,220,200,180,180,200,180
"YHR054C",22800,25080,23260,23120,24520,24500,14260,13520,14360,15720,13500,13240
"RUF5-2",4120,5060,3860,5260,4340,4800,5360,5680,5800,6980,4860,5460
"YHR054W-A",180,200,200,220,200,220,200,180,180,200,200,200
"YHR055C",220,200,180,200,180,220,200,220,200,180,180,200
"YHR056C",30560,33100,30380,31980,28760,30020,20300,17960,20420,22180,18160,18120
"YHR056W-A",200,240,200,200,220,240,180,220,220,180,220,180
"YHR057C",38660,49560,41180,44820,48620,49340,39820,39960,41100,46080,38180,42480
"YHR058C",14700,15620,15480,15720,16280,13980,8980,9620,9800,10000,7300,9540
"YHR059W",8480,9540,9600,9460,10920,10800,8240,8400,8900,7800,6560,8220
"YHR060W",11060,12900,11860,12920,15620,13700,9840,10020,10340,13380,7000,11300
"YHR061C",11300,12980,11040,13160,11040,11620,8100,8780,9180,9240,8120,8480
"YHR062C",10140,12460,12420,9880,10780,11280,9460,9160,9300,10500,8740,8860
"YHR063C",55020,65980,54860,59140,58800,59040,40540,40460,42220,47960,40280,40360
"YHR063W-A",420,480,400,420,340,400,440,600,580,420,600,480
"YHR064C",195060,209140,183740,188080,179560,178040,191380,180320,186560,200840,169420,169620
"YHR065C",11840,12920,11760,12160,11500,11340,8000,7920,8560,9020,7820,7260
"YHR066W",2820,3720,3280,3240,3700,3420,1700,1340,1600,1500,1360,1500
"YHR067W",12120,12540,12540,13240,12820,11480,8620,10600,10680,11080,9200,9840
"YHR068W",106180,119540,96960,110180,108920,102760,104980,1e+05,104200,117720,92480,97140
"YHR069C",12740,14400,13920,13080,12700,13180,8220,9320,8280,10540,8800,8800
"YHR069C-A",200,240,220,220,260,180,220,240,200,200,220,200
"YHR070W",9680,11280,12640,10680,10400,8860,7040,8380,7760,8280,8300,6540
"YHR070C-A",1720,1580,1840,1580,1180,1280,1300,1400,1040,1320,1000,980
"YHR071W",96880,110940,99520,108420,99220,95060,109800,117520,107900,119540,99420,97080
"tF(GAA)H1",240,240,240,240,220,240,240,240,240,200,200,240
"YHR071C-A",480,500,340,360,380,300,280,320,360,340,380,300
"YHR072W",50360,54980,50260,54140,50840,48060,39780,38380,40880,42200,39540,35160
"YHR072W-A",53480,60240,57300,66120,60300,66700,65680,66960,63540,71540,60020,64120
"YHR073W",62280,64100,59260,59600,58120,52160,40660,42360,39860,46600,41440,38060
"YHR073W-A",200,200,200,200,200,200,220,180,180,200,200,200
"YHR073C-B",180,180,180,180,200,200,220,200,200,220,200,180
"YHR074W",100040,107060,92440,91860,92580,89800,90940,85740,89880,102740,94480,85200
"YHR075C",13180,14400,13200,14460,15480,14440,13260,11040,14440,16340,13320,13640
"YHR076W",34200,39860,35600,39780,36560,38940,28960,28720,29240,34080,28080,30060
"YHR077C",30580,30380,29040,30560,28320,26840,22460,21200,20680,21960,18220,19620
"YHR078W",36580,38080,37000,35120,36440,33960,38980,35820,37960,42740,39080,33740
"YHR079C",36660,34920,34960,32580,28820,28140,23720,23420,23740,27540,24720,19580
"YHR079C-A",380,500,480,620,540,480,1000,780,780,820,940,760
"YHR080C",47660,49840,43900,45180,44080,40080,37100,36440,34100,42880,35860,31460
"YHR081W",9080,11620,9460,11280,8900,10560,7520,8300,8460,9120,6260,8900
"YHR082C",68180,66760,60100,60440,58820,54840,55080,56340,51280,57960,52420,44840
"YHR083W",65280,72800,66720,72640,72200,67380,57900,51540,54820,62880,58020,52740
"YHR084W",17940,21140,15760,18640,18440,19080,22420,20780,24960,24020,18580,21620
"YHR085W",3240,3920,3320,3620,3860,3840,1600,1760,2300,2460,1500,1740
"YHR086W",43720,47100,42500,44080,43920,39440,41440,40360,41420,45980,41240,38620
"YHR086W-A",420,480,440,640,500,480,300,340,280,380,320,260
"YHR087W",22380,23940,26280,25500,26480,22620,138560,152460,143820,172020,139540,147380
"YHR088W",8120,7720,8740,7720,8120,7960,7320,7620,6020,6820,5860,5740
"YHR089C",64440,79820,77180,76300,69480,77460,86000,99400,99240,105080,87960,89680
"YHR090C",10520,11840,12600,12100,11500,10580,6960,8980,7740,9400,5780,8500
"YHR091C",30780,30320,29840,29860,31320,26140,20400,20820,18900,23620,19000,20020
"YHR092C",362060,390140,349840,346740,373920,356860,1993640,1657860,2198340,2155140,1823240,1850760
"YHR093W",4400,4180,5620,3980,5100,4400,1560,1460,960,1200,1100,1160
"YHR094C",234700,245220,227200,223100,228140,205880,41820,46740,39360,38320,45240,29520
"YHR095W",2700,3280,3120,3520,2880,2940,260,280,200,280,240,260
"YHR096C",27720,26620,27500,24340,25740,22560,17320,20600,17320,20360,19300,14960
"YHR097C",42220,46120,48680,47460,45700,40920,93160,110520,97280,110080,100360,88100
"YHR098C",92320,94620,79740,82680,81440,79220,70640,66360,66200,74320,65080,58820
"YHR099W",33580,32840,32000,30580,32160,26820,19460,20560,19640,22200,19460,17020
"YHR100C",10720,14340,12040,14080,13460,12000,10120,10840,10940,11240,10760,10940
"YHR101C",18540,20720,18020,19880,18700,20280,12120,10380,12920,12200,11260,12080
"YHR102W",33840,33080,31740,28620,30300,26860,22740,20700,20820,22140,19820,18580
"YHR103W",37180,37500,34400,35020,32700,31680,31800,30680,29920,35740,27340,28700
"YHR104W",80400,84440,83000,85940,88500,85580,117920,107360,117980,137040,113280,118240
"YHR105W",11580,11700,10640,11700,11220,9720,8940,8900,7680,9900,8040,7240
"YHR106W",35520,39540,38020,35360,40400,38420,33880,33740,33520,39660,31980,29940
"YHR107C",42220,48140,42980,47900,41480,43160,36540,36300,33660,43600,31920,35160
"YHR108W",91360,106580,96740,95900,100740,95040,92560,84620,87580,98800,86860,83720
"YHR109W",8480,8880,9580,9420,8720,9240,6220,6680,6660,6140,6040,6680
"YHR110W",58180,68620,59460,65020,68160,63000,41220,41960,43800,48360,41040,42840
"YHR111W",27760,32080,28880,31380,30780,30540,18980,20260,19860,22880,18960,20720
"YHR112C",56620,62160,55680,56480,63020,60360,39540,38760,37460,44280,36560,36300
"YHR113W",107400,117440,106060,109560,111460,102440,94500,96600,95420,107780,94240,92440
"YHR114W",37440,38720,37360,36780,34300,35240,25180,25140,27500,30680,23980,23300
"YHR115C",37200,41240,37320,38460,38300,39300,23780,24420,26620,26360,23580,22060
"YHR116W",12220,13200,12420,12600,12880,12560,9620,9960,11240,10940,9280,10980
"YHR117W",51140,55040,51500,54120,52940,50380,45660,42980,44540,47000,43640,41460
"YHR118C",9720,11260,9520,9980,9340,10120,5700,5320,6280,6180,5860,6660
"YHR119W",21300,21220,18900,20620,18660,18080,17500,17360,17400,16820,16400,14020
"YHR120W",9960,10140,9300,9120,9260,9520,5760,6400,6420,6760,6960,6680
"YHR121W",31820,36440,35160,40460,37520,40380,27860,30940,30280,33840,27520,30220
"YHR122W",19220,20320,18960,20540,20860,19440,13720,14140,15620,16540,12600,15640
"YHR123W",51940,61720,51020,55520,56700,55720,38080,35140,37980,41680,36880,36140
"YHR124W",20160,21040,23040,19380,23500,19640,18400,19220,17040,18680,18620,16300
"tF(GAA)H2",200,220,240,200,220,200,260,220,220,200,220,220
"YHR125W",420,400,260,540,220,540,260,180,320,240,200,180
"YHR126C",540,320,620,400,560,500,200,240,280,220,260,240
"YHR127W",11620,13740,11480,12240,13140,12140,7160,8080,5780,8180,6280,7480
"YHR128W",25560,29260,26960,27540,27360,27580,49480,48000,47280,52020,51540,47560
"YHR129C",10460,10660,9400,10420,11080,8600,6800,5740,6640,7000,6040,5600
"YHR130C",1000,1040,1020,1000,1200,1080,1140,1500,1100,1160,1180,1120
"YHR131C",35920,35960,32440,30180,33020,27420,31700,30660,30960,33560,28800,28580
"YHR131W-A",920,1020,820,840,820,640,880,720,920,1120,1080,720
"YHR132C",132700,154100,128200,137460,143740,132540,103400,101400,107200,117980,109220,96120
"YHR132W-A",34640,42300,36480,44000,46100,45720,30680,32620,34960,42260,27740,34840
"YHR133C",51740,62880,55100,63260,56080,58260,53260,55080,58120,59480,54800,50660
"YHR134W",11860,14000,12040,13560,13020,15020,9320,10460,9740,12520,8740,9760
"YHR135C",102320,109940,94100,98300,100360,95460,69380,70540,65620,73700,66860,68020
"YHR136C",2040,1700,2200,2200,1660,1760,39360,44300,43760,49320,45340,42580
"YHR137W",20760,22780,18400,20500,21740,19240,40800,33620,44200,48580,39460,44720
"YHR137C-A",180,200,220,220,200,220,180,200,200,200,220,200
"YHR138C",38120,42180,38840,46600,44180,43800,54760,57860,59460,71700,49120,57020
"YHR139C",3720,4740,4000,3840,4360,4000,3420,4340,3620,4720,3200,3120
"YHR139C-A",2840,2700,2360,3040,2320,2860,1860,1940,1340,1900,1980,1140
"YHR140W",4200,4780,3300,4120,4860,5500,6580,5680,7480,8140,6500,6660
"snR32",3060,2360,3200,3260,3180,3040,2660,1820,3740,2760,1960,3300
"YHR141C",307280,346940,344580,380400,362360,377220,479560,480400,459020,529840,440400,493680
"YHR142W",110080,132080,111340,123560,121620,114540,62720,64180,67820,71660,67060,63120
"YHR143W",170100,178800,155160,158520,157460,144160,361860,342000,342740,366640,326840,277100
"YHR143W-A",15380,20300,17320,19420,19180,19480,12800,12540,12140,14620,11940,11860
"YHR144C",6720,8200,6920,7600,6960,7000,5920,6280,5700,6620,4540,5960
"tP(UGG)H",180,200,180,180,200,200,200,180,200,200,200,220
"YHR145C",440,480,380,320,460,520,400,520,400,400,340,440
"YHR146W",67740,75080,68180,68540,69980,66100,43680,54200,49980,59840,41780,43840
"YHR147C",34480,39820,37320,38840,40880,39700,37960,37940,42900,48720,38780,39980
"YHR148W",3780,3460,3980,3560,3380,3540,2620,3100,2420,3120,2880,2140
"YHR149C",11640,13060,10640,12780,12240,12580,6020,6360,6980,7040,5340,6300
"YHR150W",19320,21260,16660,19460,21120,18600,13300,14100,13020,16280,12100,12400
"YHR151C",30400,32580,30560,29500,33120,28100,21740,20660,18860,21820,20840,19560
"YHR152W",11980,13760,11760,12720,13920,12940,12720,12400,15280,15780,11000,17100
"YHR153C",1520,2000,1360,2140,1660,2040,1360,1560,1120,1820,1480,1000
"YHR154W",8380,8740,8020,9160,8000,7200,5060,5600,5300,5220,4820,4120
"YHR155W",24880,24780,21780,22380,20700,19780,20920,20600,21260,22020,18880,18000
"snR71",1320,1480,1280,1000,1260,1260,1380,1480,1320,1460,1300,1240
"YHR156C",7380,7240,7860,7860,8120,7800,5300,5620,4840,6800,4580,4640
"YHR157W",1640,2300,1820,2340,1760,1880,980,1340,1200,1440,1520,860
"YHR158C",41320,42140,35320,38200,36580,32480,30280,28720,27760,34380,30680,25000
"YHR159W",23100,22360,21080,20760,20460,18760,16880,18380,16940,18040,15080,15460
"YHR160C",4160,4300,3300,4180,4160,4160,6560,6040,6240,7380,5180,5140
"YHR161C",114080,115140,110660,109780,113240,102140,85500,84080,84800,100660,87240,80480
"YHR162W",240160,277840,264860,272200,264660,273400,176120,189480,191780,207120,167500,176700
"YHR163W",61320,73320,62380,66760,69120,68860,75860,70960,70960,81600,72800,74740
"YHR164C",16620,16640,16100,14240,14660,13640,7460,9660,8920,10600,8360,8000
"YHR165C",24540,25980,24860,24700,23040,22020,20340,18780,20340,22340,20940,16780
"YHR165W-A",240,220,240,220,220,220,200,200,220,200,220,200
"YHR166C",11760,12220,10840,12280,12580,10820,7760,6920,7720,8680,7840,7520
"YHR167W",5020,7400,4980,7160,7220,6220,5060,4060,4880,5500,3680,4260
"YHR168W",14960,16640,15120,14640,14860,14640,10000,9220,10700,11480,10280,10500
"YHR169W",4680,6180,5300,4640,5740,4640,3140,3400,3060,3000,2460,2840
"YHR170W",43220,42800,40420,41320,38700,38680,43360,43180,39560,40980,41640,33160
"YHR171W",25460,27600,25020,27100,26340,24020,24540,22480,23320,27840,23480,23100
"YHR172W",7980,8540,8120,9260,8780,7280,6560,6460,6380,7320,7320,6160
"YHR173C",1520,1640,1380,1620,1520,1640,1080,1620,1740,1540,1460,1480
"YHR174W",5174280,5745360,4810960,5258560,5052080,5031720,8818500,8386620,7989200,9077620,8631460,7879140
"YHR175W",70740,81320,78320,79920,83360,82100,53020,51800,59740,61900,60360,56180
"YHR175W-A",5280,6380,5720,5640,4720,5760,4480,4200,4520,4540,4640,4000
"YHR176W",14280,15280,15160,15940,15400,14840,8180,7760,8880,8880,7280,7960
"YHR177W",13320,14900,13740,12740,14200,12100,8500,9720,9160,9420,10340,8520
"YHR178W",11680,13440,10280,11320,11720,12080,7900,7080,8340,9800,7060,9840
"YHR179W",459920,501560,467260,484700,475320,452420,412360,392260,387180,433900,401200,374060
"YHR180W",13780,14220,13500,13000,14860,15540,7960,9400,7980,9580,8760,8100
"YHR180W-A",200,180,200,220,180,240,200,180,200,200,200,220
"YHR180C-B",200,200,200,200,200,180,200,200,220,200,200,180
"tT(UGU)H",200,200,200,180,200,200,200,180,220,180,200,180
"YHR181W",36580,45140,37100,44040,42580,42420,33280,32560,33380,37140,32980,33280
"YHR182W",11320,12440,10620,10960,12060,10280,7640,6720,6080,7320,6720,5960
